evaluation,policy,Phase,Tolerance_ms,N,N_accepted,N_strict_detected,TP,FP,FN,Precision,Recall,F1,AcceptedCoverage,MAE_ms,MedAE_ms,RMSE_ms,OutlierRate1s
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed42,strict,S,100,330,309,309,181,128,149,0.5857605177993528,0.5484848484848485,0.5665101721439749,0.9363636363636364,462.5566343042071,70.00000000000028,1550.7157758518251,0.061488673139158574
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed42,strict,S,200,330,309,309,225,84,105,0.7281553398058253,0.6818181818181818,0.704225352112676,0.9363636363636364,462.5566343042071,70.00000000000028,1550.7157758518251,0.061488673139158574
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed42,unconstrained,P,50,330,327,321,230,97,100,0.7033639143730887,0.696969696969697,0.700152207001522,0.990909090909091,129.17431192660538,29.999999999999805,648.0476442635016,0.012232415902140673
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed42,unconstrained,P,100,330,327,321,275,52,55,0.8409785932721713,0.8333333333333334,0.837138508371385,0.990909090909091,129.17431192660538,29.999999999999805,648.0476442635016,0.012232415902140673
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed42,unconstrained,P,200,330,327,321,299,28,31,0.9143730886850153,0.906060606060606,0.9101978691019786,0.990909090909091,129.17431192660538,29.999999999999805,648.0476442635016,0.012232415902140673
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed42,unconstrained,S,50,330,327,312,131,196,199,0.40061162079510704,0.396969696969697,0.3987823439878234,0.990909090909091,598.7155963302752,70.00000000000028,2023.624386464137,0.07339449541284404
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed42,unconstrained,S,100,330,327,312,187,140,143,0.5718654434250765,0.5666666666666667,0.5692541856925418,0.990909090909091,598.7155963302752,70.00000000000028,2023.624386464137,0.07339449541284404
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed42,unconstrained,S,200,330,327,312,233,94,97,0.7125382262996942,0.706060606060606,0.7092846270928462,0.990909090909091,598.7155963302752,70.00000000000028,2023.624386464137,0.07339449541284404
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,accepted,P,50,330,325,322,230,95,100,0.7076923076923077,0.696969696969697,0.7022900763358778,0.9848484848484849,127.16923076923064,29.99999999999936,648.6694073254881,0.012307692307692308
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,accepted,P,100,330,325,322,272,53,58,0.8369230769230769,0.8242424242424242,0.8305343511450382,0.9848484848484849,127.16923076923064,29.99999999999936,648.6694073254881,0.012307692307692308
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,accepted,P,200,330,325,322,296,29,34,0.9107692307692308,0.896969696969697,0.9038167938931297,0.9848484848484849,127.16923076923064,29.99999999999936,648.6694073254881,0.012307692307692308
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,accepted,S,50,330,324,307,128,196,202,0.3950617283950617,0.3878787878787879,0.39143730886850153,0.9818181818181818,735.648148148148,80.00000000000007,2453.075230485146,0.09567901234567901
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,accepted,S,100,330,324,307,185,139,145,0.5709876543209876,0.5606060606060606,0.5657492354740061,0.9818181818181818,735.648148148148,80.00000000000007,2453.075230485146,0.09567901234567901
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,accepted,S,200,330,324,307,224,100,106,0.691358024691358,0.6787878787878788,0.6850152905198776,0.9818181818181818,735.648148148148,80.00000000000007,2453.075230485146,0.09567901234567901
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,strict,P,50,330,322,322,229,93,101,0.7111801242236024,0.693939393939394,0.7024539877300614,0.9757575757575757,126.36645962732906,29.99999999999936,651.1945545120037,0.012422360248447204
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,strict,P,100,330,322,322,271,51,59,0.8416149068322981,0.8212121212121212,0.8312883435582822,0.9757575757575757,126.36645962732906,29.99999999999936,651.1945545120037,0.012422360248447204
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,strict,P,200,330,322,322,295,27,35,0.9161490683229814,0.8939393939393939,0.9049079754601227,0.9757575757575757,126.36645962732906,29.99999999999936,651.1945545120037,0.012422360248447204
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,strict,S,50,330,307,307,124,183,206,0.40390879478827363,0.37575757575757573,0.3893249607535322,0.9303030303030303,624.0065146579803,70.00000000000028,2103.8044489945164,0.08469055374592833
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,strict,S,100,330,307,307,181,126,149,0.5895765472312704,0.5484848484848485,0.5682888540031397,0.9303030303030303,624.0065146579803,70.00000000000028,2103.8044489945164,0.08469055374592833
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,strict,S,200,330,307,307,219,88,111,0.7133550488599348,0.6636363636363637,0.6875981161695447,0.9303030303030303,624.0065146579803,70.00000000000028,2103.8044489945164,0.08469055374592833
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,unconstrained,P,50,330,325,322,230,95,100,0.7076923076923077,0.696969696969697,0.7022900763358778,0.9848484848484849,127.16923076923064,29.99999999999936,648.6694073254881,0.012307692307692308
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,unconstrained,P,100,330,325,322,272,53,58,0.8369230769230769,0.8242424242424242,0.8305343511450382,0.9848484848484849,127.16923076923064,29.99999999999936,648.6694073254881,0.012307692307692308
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,unconstrained,P,200,330,325,322,296,29,34,0.9107692307692308,0.896969696969697,0.9038167938931297,0.9848484848484849,127.16923076923064,29.99999999999936,648.6694073254881,0.012307692307692308
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,unconstrained,S,50,330,329,312,128,201,202,0.3890577507598784,0.3878787878787879,0.3884673748103187,0.996969696969697,768.9361702127659,80.00000000000007,2498.1682042848306,0.10030395136778116
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,unconstrained,S,100,330,329,312,186,143,144,0.5653495440729484,0.5636363636363636,0.5644916540212443,0.996969696969697,768.9361702127659,80.00000000000007,2498.1682042848306,0.10030395136778116
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed43,unconstrained,S,200,330,329,312,227,102,103,0.6899696048632219,0.6878787878787879,0.6889226100151745,0.996969696969697,768.9361702127659,80.00000000000007,2498.1682042848306,0.10030395136778116
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,accepted,P,50,330,327,323,227,100,103,0.6941896024464832,0.6878787878787879,0.6910197869101978,0.990909090909091,131.89602446483167,29.99999999999936,649.6941176301202,0.012232415902140673
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,accepted,P,100,330,327,323,272,55,58,0.8318042813455657,0.8242424242424242,0.8280060882800608,0.990909090909091,131.89602446483167,29.99999999999936,649.6941176301202,0.012232415902140673
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,accepted,P,200,330,327,323,297,30,33,0.908256880733945,0.9,0.9041095890410958,0.990909090909091,131.89602446483167,29.99999999999936,649.6941176301202,0.012232415902140673
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,accepted,S,50,330,326,312,129,197,201,0.39570552147239263,0.39090909090909093,0.3932926829268293,0.9878787878787879,638.9877300613496,80.00000000000007,2241.400676778927,0.07975460122699386
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,accepted,S,100,330,326,312,187,139,143,0.5736196319018405,0.5666666666666667,0.5701219512195121,0.9878787878787879,638.9877300613496,80.00000000000007,2241.400676778927,0.07975460122699386
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,accepted,S,200,330,326,312,227,99,103,0.696319018404908,0.6878787878787879,0.6920731707317073,0.9878787878787879,638.9877300613496,80.00000000000007,2241.400676778927,0.07975460122699386
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,strict,P,50,330,323,323,226,97,104,0.6996904024767802,0.6848484848484848,0.6921898928024502,0.9787878787878788,129.16408668730637,29.99999999999936,651.9682037489945,0.01238390092879257
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,strict,P,100,330,323,323,271,52,59,0.8390092879256966,0.8212121212121212,0.8300153139356815,0.9787878787878788,129.16408668730637,29.99999999999936,651.9682037489945,0.01238390092879257
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,strict,P,200,330,323,323,296,27,34,0.9164086687306502,0.896969696969697,0.9065849923430321,0.9787878787878788,129.16408668730637,29.99999999999936,651.9682037489945,0.01238390092879257
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,strict,S,50,330,312,312,127,185,203,0.40705128205128205,0.38484848484848483,0.3956386292834891,0.9454545454545454,494.4871794871794,80.00000000000007,1779.3806542784805,0.0641025641025641
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,strict,S,100,330,312,312,183,129,147,0.5865384615384616,0.5545454545454546,0.5700934579439252,0.9454545454545454,494.4871794871794,80.00000000000007,1779.3806542784805,0.0641025641025641
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,strict,S,200,330,312,312,221,91,109,0.7083333333333334,0.6696969696969697,0.6884735202492211,0.9454545454545454,494.4871794871794,80.00000000000007,1779.3806542784805,0.0641025641025641
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,unconstrained,P,50,330,327,323,227,100,103,0.6941896024464832,0.6878787878787879,0.6910197869101978,0.990909090909091,131.89602446483167,29.99999999999936,649.6941176301202,0.012232415902140673
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,unconstrained,P,100,330,327,323,272,55,58,0.8318042813455657,0.8242424242424242,0.8280060882800608,0.990909090909091,131.89602446483167,29.99999999999936,649.6941176301202,0.012232415902140673
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,unconstrained,P,200,330,327,323,297,30,33,0.908256880733945,0.9,0.9041095890410958,0.990909090909091,131.89602446483167,29.99999999999936,649.6941176301202,0.012232415902140673
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,unconstrained,S,50,330,329,315,129,200,201,0.39209726443769,0.39090909090909093,0.3915022761760243,0.996969696969697,652.5227963525834,80.00000000000007,2255.5951370962835,0.08206686930091185
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,unconstrained,S,100,330,329,315,187,142,143,0.5683890577507599,0.5666666666666667,0.56752655538695,0.996969696969697,652.5227963525834,80.00000000000007,2255.5951370962835,0.08206686930091185
strengthening/base_43/Full3C/Full3C/evaluation/full15ch_seed44,unconstrained,S,200,330,329,315,228,101,102,0.6930091185410334,0.6909090909090909,0.6919575113808801,0.996969696969697,652.5227963525834,80.00000000000007,2255.5951370962835,0.08206686930091185
strengthening/base_43/Zonly/Zonly/baselines/AIC,accepted,P,50,330,330,330,94,236,236,0.28484848484848485,0.28484848484848485,0.28484848484848485,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
strengthening/base_43/Zonly/Zonly/baselines/AIC,accepted,P,100,330,330,330,122,208,208,0.3696969696969697,0.3696969696969697,0.3696969696969697,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
strengthening/base_43/Zonly/Zonly/baselines/AIC,accepted,P,200,330,330,330,144,186,186,0.43636363636363634,0.43636363636363634,0.43636363636363634,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
strengthening/base_43/Zonly/Zonly/baselines/AIC,accepted,S,50,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5411.787878787879,4880.0,6197.079981977827,0.9878787878787879
strengthening/base_43/Zonly/Zonly/baselines/AIC,accepted,S,100,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5411.787878787879,4880.0,6197.079981977827,0.9878787878787879
strengthening/base_43/Zonly/Zonly/baselines/AIC,accepted,S,200,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5411.787878787879,4880.0,6197.079981977827,0.9878787878787879
strengthening/base_43/Zonly/Zonly/baselines/AIC,strict,P,50,330,330,330,94,236,236,0.28484848484848485,0.28484848484848485,0.28484848484848485,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
strengthening/base_43/Zonly/Zonly/baselines/AIC,strict,P,100,330,330,330,122,208,208,0.3696969696969697,0.3696969696969697,0.3696969696969697,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
strengthening/base_43/Zonly/Zonly/baselines/AIC,strict,P,200,330,330,330,144,186,186,0.43636363636363634,0.43636363636363634,0.43636363636363634,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
strengthening/base_43/Zonly/Zonly/baselines/AIC,strict,S,50,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5411.787878787879,4880.0,6197.079981977827,0.9878787878787879
strengthening/base_43/Zonly/Zonly/baselines/AIC,strict,S,100,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5411.787878787879,4880.0,6197.079981977827,0.9878787878787879
strengthening/base_43/Zonly/Zonly/baselines/AIC,strict,S,200,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5411.787878787879,4880.0,6197.079981977827,0.9878787878787879
strengthening/base_43/Zonly/Zonly/baselines/AIC,unconstrained,P,50,330,330,330,94,236,236,0.28484848484848485,0.28484848484848485,0.28484848484848485,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
strengthening/base_43/Zonly/Zonly/baselines/AIC,unconstrained,P,100,330,330,330,122,208,208,0.3696969696969697,0.3696969696969697,0.3696969696969697,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
strengthening/base_43/Zonly/Zonly/baselines/AIC,unconstrained,P,200,330,330,330,144,186,186,0.43636363636363634,0.43636363636363634,0.43636363636363634,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
strengthening/base_43/Zonly/Zonly/baselines/AIC,unconstrained,S,50,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5493.606060606061,4955.0,6275.693394020901,0.990909090909091
strengthening/base_43/Zonly/Zonly/baselines/AIC,unconstrained,S,100,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5493.606060606061,4955.0,6275.693394020901,0.990909090909091
strengthening/base_43/Zonly/Zonly/baselines/AIC,unconstrained,S,200,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5493.606060606061,4955.0,6275.693394020901,0.990909090909091
strengthening/base_43/Zonly/Zonly/baselines/CNN,accepted,P,50,330,323,312,225,98,105,0.6965944272445821,0.6818181818181818,0.6891271056661562,0.9787878787878788,214.08668730650143,30.00000000000025,1565.4733505063289,0.018575851393188854
strengthening/base_43/Zonly/Zonly/baselines/CNN,accepted,P,100,330,323,312,263,60,67,0.8142414860681114,0.796969696969697,0.8055130168453293,0.9787878787878788,214.08668730650143,30.00000000000025,1565.4733505063289,0.018575851393188854
strengthening/base_43/Zonly/Zonly/baselines/CNN,accepted,P,200,330,323,312,286,37,44,0.8854489164086687,0.8666666666666667,0.8759571209800919,0.9787878787878788,214.08668730650143,30.00000000000025,1565.4733505063289,0.018575851393188854
strengthening/base_43/Zonly/Zonly/baselines/CNN,accepted,S,50,330,140,53,36,104,294,0.2571428571428571,0.10909090909090909,0.15319148936170213,0.42424242424242425,1098.2142857142856,205.00000000000009,2897.3873699297737,0.15714285714285714
strengthening/base_43/Zonly/Zonly/baselines/CNN,accepted,S,100,330,140,53,50,90,280,0.35714285714285715,0.15151515151515152,0.2127659574468085,0.42424242424242425,1098.2142857142856,205.00000000000009,2897.3873699297737,0.15714285714285714
strengthening/base_43/Zonly/Zonly/baselines/CNN,accepted,S,200,330,140,53,70,70,260,0.5,0.21212121212121213,0.2978723404255319,0.42424242424242425,1098.2142857142856,205.00000000000009,2897.3873699297737,0.15714285714285714
strengthening/base_43/Zonly/Zonly/baselines/CNN,strict,P,50,330,312,312,225,87,105,0.7211538461538461,0.6818181818181818,0.7009345794392523,0.9454545454545454,130.9935897435896,29.99999999999936,662.132094265495,0.01282051282051282
strengthening/base_43/Zonly/Zonly/baselines/CNN,strict,P,100,330,312,312,260,52,70,0.8333333333333334,0.7878787878787878,0.8099688473520249,0.9454545454545454,130.9935897435896,29.99999999999936,662.132094265495,0.01282051282051282
strengthening/base_43/Zonly/Zonly/baselines/CNN,strict,P,200,330,312,312,281,31,49,0.9006410256410257,0.8515151515151516,0.8753894080996885,0.9454545454545454,130.9935897435896,29.99999999999936,662.132094265495,0.01282051282051282
strengthening/base_43/Zonly/Zonly/baselines/CNN,strict,S,50,330,53,53,20,33,310,0.37735849056603776,0.06060606060606061,0.10443864229765012,0.1606060606060606,474.7169811320753,89.99999999999986,1768.8766289094008,0.03773584905660377
strengthening/base_43/Zonly/Zonly/baselines/CNN,strict,S,100,330,53,53,29,24,301,0.5471698113207547,0.08787878787878788,0.1514360313315927,0.1606060606060606,474.7169811320753,89.99999999999986,1768.8766289094008,0.03773584905660377
strengthening/base_43/Zonly/Zonly/baselines/CNN,strict,S,200,330,53,53,38,15,292,0.7169811320754716,0.11515151515151516,0.19843342036553524,0.1606060606060606,474.7169811320753,89.99999999999986,1768.8766289094008,0.03773584905660377
